what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732322832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732322834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732334837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732334838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732346841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732346842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732358844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732358846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732370849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732370851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732382852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732382854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732394857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732394858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732406861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732406862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732418864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732418866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732430869
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732430870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732442872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732442874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732454877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732454878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732466881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732466882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732478884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732478886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732500890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732500891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732512894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732512895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732524898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732524899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732536902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732536903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732548905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732548907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732560909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732560911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732572913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732572915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732584917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732584918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732596921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732596922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732608925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732608927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732620929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732620930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732632933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349732632934
